Date,Centre_Name,Commodity_Name,Price
14-05-13,JODHPUR,Rice,3550
14-05-13,KOTA,Rice,2100
14-05-13,PATNA,Rice,2600
14-05-13,BHAGALPUR,Rice,2300
14-05-13,RANCHI,Rice,NA
14-05-13,BHUBANESHWAR,Rice,NA
14-05-13,CUTTACK,Rice,NA
14-05-13,SAMBALPUR,Rice,NA
14-05-13,ROURKELA,Rice,NA
14-05-13,KOLKATA,Rice,2100
14-05-13,SILIGURI,Rice,1900
14-05-13,PORT BLAIR,Rice,NA
14-05-13,ITANAGAR,Rice,NA
14-05-13,GUWAHATI,Rice,NA
14-05-13,SHILLONG,Rice,NA
14-05-13,AIZWAL,Rice,NA
14-05-13,DIMAPUR,Rice,1720
14-05-13,AGARTALA,Rice,NA
14-05-13,VIJAYWADA,Rice,2267
14-05-13,VISAKHAPATNAM,Rice,2310
14-05-13,BENGALURU,Rice,2900
14-05-13,DHARWAD,Rice,2500
14-05-13,T.PURAM,Rice,2900
14-05-13,ERNAKULAM,Rice,3800
14-05-13,KOZHIKODE,Rice,2700
14-05-13,PUDUCHERRY,Rice,2900
14-05-13,CHENNAI,Rice,2600
14-05-13,DINDIGUL,Rice,NA
14-05-13,THIRUCHIRAPALLI,Rice,2600
14-05-13,HYDERABAD,Rice,2400
15-05-13,CHANDIGARH,Rice,2800
15-05-13,DELHI,Rice,2350
15-05-13,HISAR,Rice,2200
15-05-13,KARNAL,Rice,1820
15-05-13,SHIMLA,Rice,NA
15-05-13,MANDI,Rice,2565
15-05-13,SRINAGAR,Rice,NA
15-05-13,JAMMU,Rice,2900
15-05-13,AMRITSAR,Rice,3125
15-05-13,LUDHIANA,Rice,2100
15-05-13,BATHINDA,Rice,NA
15-05-13,LUCKNOW,Rice,1820
15-05-13,KANPUR,Rice,1400
15-05-13,VARANASI,Rice,1500
15-05-13,AGRA,Rice,1800
15-05-13,DEHRADUN,Rice,1630
15-05-13,RAIPUR,Rice,2000
15-05-13,PANAJI,Rice,NA
15-05-13,AHMEDABAD,Rice,1700
15-05-13,RAJKOT,Rice,2000
15-05-13,BHOPAL,Rice,1900
15-05-13,INDORE,Rice,2275
15-05-13,GWALIOR,Rice,2600
15-05-13,JABALPUR,Rice,1600
15-05-13,MUMBAI,Rice,2175
15-05-13,NAGPUR,Rice,2257
15-05-13,JAIPUR,Rice,1800
15-05-13,JODHPUR,Rice,3550
15-05-13,KOTA,Rice,2500
15-05-13,PATNA,Rice,2600
15-05-13,BHAGALPUR,Rice,2300
15-05-13,RANCHI,Rice,NA
15-05-13,BHUBANESHWAR,Rice,NA
15-05-13,CUTTACK,Rice,NA
15-05-13,SAMBALPUR,Rice,NA
15-05-13,ROURKELA,Rice,NA
15-05-13,KOLKATA,Rice,2100
15-05-13,SILIGURI,Rice,1900
15-05-13,PORT BLAIR,Rice,NA
15-05-13,ITANAGAR,Rice,NA
15-05-13,GUWAHATI,Rice,NA
15-05-13,SHILLONG,Rice,NA
15-05-13,AIZWAL,Rice,3000
15-05-13,DIMAPUR,Rice,1720
15-05-13,AGARTALA,Rice,1550
15-05-13,VIJAYWADA,Rice,2267
15-05-13,VISAKHAPATNAM,Rice,2310
15-05-13,BENGALURU,Rice,NA
15-05-13,DHARWAD,Rice,NA
15-05-13,T.PURAM,Rice,2900
15-05-13,ERNAKULAM,Rice,3800
15-05-13,KOZHIKODE,Rice,2700
15-05-13,PUDUCHERRY,Rice,2900
15-05-13,CHENNAI,Rice,2600
15-05-13,DINDIGUL,Rice,NA
15-05-13,THIRUCHIRAPALLI,Rice,2600
15-05-13,HYDERABAD,Rice,2400
16-05-13,CHANDIGARH,Rice,2800
16-05-13,DELHI,Rice,2350
16-05-13,HISAR,Rice,2200
16-05-13,KARNAL,Rice,1820
16-05-13,SHIMLA,Rice,NA
16-05-13,MANDI,Rice,2565
16-05-13,SRINAGAR,Rice,NA
16-05-13,JAMMU,Rice,2900
16-05-13,AMRITSAR,Rice,3125
16-05-13,LUDHIANA,Rice,2100
16-05-13,BATHINDA,Rice,NA
16-05-13,LUCKNOW,Rice,1820
16-05-13,KANPUR,Rice,1400
16-05-13,VARANASI,Rice,1500
16-05-13,AGRA,Rice,1800
16-05-13,DEHRADUN,Rice,1630
16-05-13,RAIPUR,Rice,2000
16-05-13,PANAJI,Rice,NA
16-05-13,AHMEDABAD,Rice,NA
16-05-13,RAJKOT,Rice,NA
16-05-13,BHOPAL,Rice,1900
16-05-13,INDORE,Rice,2275
16-05-13,GWALIOR,Rice,2600
16-05-13,JABALPUR,Rice,1600
16-05-13,MUMBAI,Rice,2175
16-05-13,NAGPUR,Rice,2257
16-05-13,JAIPUR,Rice,1800
16-05-13,JODHPUR,Rice,3550
16-05-13,KOTA,Rice,2500
16-05-13,PATNA,Rice,2600
16-05-13,BHAGALPUR,Rice,2200
16-05-13,RANCHI,Rice,NA
16-05-13,BHUBANESHWAR,Rice,2000
16-05-13,CUTTACK,Rice,1920
16-05-13,SAMBALPUR,Rice,1870
16-05-13,ROURKELA,Rice,1800
16-05-13,KOLKATA,Rice,2100
16-05-13,SILIGURI,Rice,1900
16-05-13,PORT BLAIR,Rice,NA
16-05-13,ITANAGAR,Rice,NA
16-05-13,GUWAHATI,Rice,NA
16-05-13,SHILLONG,Rice,NA
16-05-13,AIZWAL,Rice,3000
16-05-13,DIMAPUR,Rice,1720
16-05-13,AGARTALA,Rice,1550
16-05-13,VIJAYWADA,Rice,2267
16-05-13,VISAKHAPATNAM,Rice,2310
16-05-13,BENGALURU,Rice,NA
16-05-13,DHARWAD,Rice,NA
16-05-13,T.PURAM,Rice,2900
16-05-13,ERNAKULAM,Rice,3800
16-05-13,KOZHIKODE,Rice,2700
16-05-13,PUDUCHERRY,Rice,2900
16-05-13,CHENNAI,Rice,2600
16-05-13,DINDIGUL,Rice,NA
16-05-13,THIRUCHIRAPALLI,Rice,2600
16-05-13,HYDERABAD,Rice,2400
17-05-13,CHANDIGARH,Rice,2800
17-05-13,DELHI,Rice,2300
17-05-13,HISAR,Rice,2200
17-05-13,KARNAL,Rice,1810
17-05-13,SHIMLA,Rice,NA
17-05-13,MANDI,Rice,2565
17-05-13,SRINAGAR,Rice,NA
17-05-13,JAMMU,Rice,2900
17-05-13,AMRITSAR,Rice,3125
17-05-13,LUDHIANA,Rice,2100
17-05-13,BATHINDA,Rice,NA
17-05-13,LUCKNOW,Rice,NA
17-05-13,KANPUR,Rice,NA
17-05-13,VARANASI,Rice,NA
17-05-13,AGRA,Rice,NA
17-05-13,DEHRADUN,Rice,1640
17-05-13,RAIPUR,Rice,2000
17-05-13,PANAJI,Rice,NA
17-05-13,AHMEDABAD,Rice,NA
17-05-13,RAJKOT,Rice,NA
17-05-13,BHOPAL,Rice,1900
17-05-13,INDORE,Rice,2275
17-05-13,GWALIOR,Rice,2600
17-05-13,JABALPUR,Rice,1600
17-05-13,MUMBAI,Rice,2175
17-05-13,NAGPUR,Rice,2257
17-05-13,JAIPUR,Rice,1800
17-05-13,JODHPUR,Rice,3550
17-05-13,KOTA,Rice,2500
17-05-13,PATNA,Rice,2600
17-05-13,BHAGALPUR,Rice,2400
17-05-13,RANCHI,Rice,NA
17-05-13,BHUBANESHWAR,Rice,NA
17-05-13,CUTTACK,Rice,NA
17-05-13,SAMBALPUR,Rice,NA
17-05-13,ROURKELA,Rice,1800
17-05-13,KOLKATA,Rice,2100
17-05-13,SILIGURI,Rice,1900
17-05-13,PORT BLAIR,Rice,4600
17-05-13,ITANAGAR,Rice,NA
17-05-13,GUWAHATI,Rice,NA
17-05-13,SHILLONG,Rice,1800
17-05-13,AIZWAL,Rice,2960
17-05-13,DIMAPUR,Rice,1720
17-05-13,AGARTALA,Rice,1550
17-05-13,VIJAYWADA,Rice,2267
17-05-13,VISAKHAPATNAM,Rice,2310
17-05-13,BENGALURU,Rice,2900
17-05-13,DHARWAD,Rice,NA
17-05-13,T.PURAM,Rice,2900
17-05-13,ERNAKULAM,Rice,3800
17-05-13,KOZHIKODE,Rice,2700
17-05-13,PUDUCHERRY,Rice,2900
17-05-13,CHENNAI,Rice,2600
17-05-13,DINDIGUL,Rice,NA
17-05-13,THIRUCHIRAPALLI,Rice,2600
17-05-13,HYDERABAD,Rice,2400
20-05-13,CHANDIGARH,Rice,NA
20-05-13,DELHI,Rice,2300
20-05-13,HISAR,Rice,2200
20-05-13,KARNAL,Rice,1830
20-05-13,SHIMLA,Rice,3000
20-05-13,MANDI,Rice,2565
20-05-13,SRINAGAR,Rice,NA
20-05-13,JAMMU,Rice,NA
20-05-13,AMRITSAR,Rice,3125
20-05-13,LUDHIANA,Rice,NA
20-05-13,BATHINDA,Rice,NA
20-05-13,LUCKNOW,Rice,1820
20-05-13,KANPUR,Rice,1400
20-05-13,VARANASI,Rice,1500
20-05-13,AGRA,Rice,1800
20-05-13,DEHRADUN,Rice,1640
20-05-13,RAIPUR,Rice,2000
20-05-13,PANAJI,Rice,NA
20-05-13,AHMEDABAD,Rice,NA
20-05-13,RAJKOT,Rice,NA
20-05-13,BHOPAL,Rice,1900
20-05-13,INDORE,Rice,2275
20-05-13,GWALIOR,Rice,2600
20-05-13,JABALPUR,Rice,1600
20-05-13,MUMBAI,Rice,2250
20-05-13,NAGPUR,Rice,2272
20-05-13,JAIPUR,Rice,1850
20-05-13,JODHPUR,Rice,3550
20-05-13,KOTA,Rice,2500
20-05-13,PATNA,Rice,2600
20-05-13,BHAGALPUR,Rice,2300
20-05-13,RANCHI,Rice,NA
20-05-13,BHUBANESHWAR,Rice,2000
20-05-13,CUTTACK,Rice,1920
20-05-13,SAMBALPUR,Rice,1870
20-05-13,ROURKELA,Rice,1800
20-05-13,KOLKATA,Rice,2100
20-05-13,SILIGURI,Rice,1900
20-05-13,PORT BLAIR,Rice,4600
20-05-13,ITANAGAR,Rice,1900
20-05-13,GUWAHATI,Rice,NA
20-05-13,SHILLONG,Rice,1800
20-05-13,AIZWAL,Rice,3000
20-05-13,DIMAPUR,Rice,1720
20-05-13,AGARTALA,Rice,1550
20-05-13,VIJAYWADA,Rice,2267
20-05-13,VISAKHAPATNAM,Rice,2310
20-05-13,BENGALURU,Rice,2900
20-05-13,DHARWAD,Rice,2500
20-05-13,T.PURAM,Rice,2900
20-05-13,ERNAKULAM,Rice,3800
20-05-13,KOZHIKODE,Rice,2700
20-05-13,PUDUCHERRY,Rice,2900
20-05-13,CHENNAI,Rice,2600
20-05-13,DINDIGUL,Rice,NA
20-05-13,THIRUCHIRAPALLI,Rice,2600
20-05-13,HYDERABAD,Rice,2400
21-05-13,CHANDIGARH,Rice,2800
21-05-13,DELHI,Rice,2300
21-05-13,HISAR,Rice,2200
21-05-13,KARNAL,Rice,1820
21-05-13,SHIMLA,Rice,NA
21-05-13,MANDI,Rice,2565
21-05-13,SRINAGAR,Rice,NA
21-05-13,JAMMU,Rice,2900
21-05-13,AMRITSAR,Rice,3125
21-05-13,LUDHIANA,Rice,2100
21-05-13,BATHINDA,Rice,2500
21-05-13,LUCKNOW,Rice,1850
21-05-13,KANPUR,Rice,1400
21-05-13,VARANASI,Rice,1500
21-05-13,AGRA,Rice,1900
21-05-13,DEHRADUN,Rice,1680
21-05-13,RAIPUR,Rice,2000
21-05-13,PANAJI,Rice,NA
21-05-13,AHMEDABAD,Rice,1700
21-05-13,RAJKOT,Rice,NA
21-05-13,BHOPAL,Rice,1900
21-05-13,INDORE,Rice,2275
21-05-13,GWALIOR,Rice,2600
21-05-13,JABALPUR,Rice,1600
21-05-13,MUMBAI,Rice,2250
21-05-13,NAGPUR,Rice,2272
21-05-13,JAIPUR,Rice,1850
21-05-13,JODHPUR,Rice,3550
21-05-13,KOTA,Rice,2500
21-05-13,PATNA,Rice,2600
21-05-13,BHAGALPUR,Rice,2400
21-05-13,RANCHI,Rice,NA
21-05-13,BHUBANESHWAR,Rice,2000
21-05-13,CUTTACK,Rice,1920
21-05-13,SAMBALPUR,Rice,1870
21-05-13,ROURKELA,Rice,1800
21-05-13,KOLKATA,Rice,2200
21-05-13,SILIGURI,Rice,1900
21-05-13,PORT BLAIR,Rice,NA
21-05-13,ITANAGAR,Rice,NA
21-05-13,GUWAHATI,Rice,NA
21-05-13,SHILLONG,Rice,NA
21-05-13,AIZWAL,Rice,3000
21-05-13,DIMAPUR,Rice,1720
21-05-13,AGARTALA,Rice,NA
21-05-13,VIJAYWADA,Rice,2267
21-05-13,VISAKHAPATNAM,Rice,2310
21-05-13,BENGALURU,Rice,2900
21-05-13,DHARWAD,Rice,2500
21-05-13,T.PURAM,Rice,2900
21-05-13,ERNAKULAM,Rice,3800
21-05-13,KOZHIKODE,Rice,2700
21-05-13,PUDUCHERRY,Rice,2900
21-05-13,CHENNAI,Rice,2600
21-05-13,DINDIGUL,Rice,NA
21-05-13,THIRUCHIRAPALLI,Rice,2600
21-05-13,HYDERABAD,Rice,2400
22-05-13,CHANDIGARH,Rice,2800
22-05-13,DELHI,Rice,2300
22-05-13,HISAR,Rice,2200
22-05-13,KARNAL,Rice,1810
22-05-13,SHIMLA,Rice,NA
22-05-13,MANDI,Rice,2565
22-05-13,SRINAGAR,Rice,NA
22-05-13,JAMMU,Rice,2950
22-05-13,AMRITSAR,Rice,3125
22-05-13,LUDHIANA,Rice,2100
22-05-13,BATHINDA,Rice,NA
22-05-13,LUCKNOW,Rice,1850
22-05-13,KANPUR,Rice,1500
22-05-13,VARANASI,Rice,1500
22-05-13,AGRA,Rice,1900
22-05-13,DEHRADUN,Rice,1680
22-05-13,RAIPUR,Rice,2000
22-05-13,PANAJI,Rice,NA
22-05-13,AHMEDABAD,Rice,1700
22-05-13,RAJKOT,Rice,NA
22-05-13,BHOPAL,Rice,1900
22-05-13,INDORE,Rice,2275
22-05-13,GWALIOR,Rice,2600
22-05-13,JABALPUR,Rice,1600
22-05-13,MUMBAI,Rice,2250
22-05-13,NAGPUR,Rice,2272
22-05-13,JAIPUR,Rice,1850
22-05-13,JODHPUR,Rice,NA
22-05-13,KOTA,Rice,NA
22-05-13,PATNA,Rice,2600
22-05-13,BHAGALPUR,Rice,2400
22-05-13,RANCHI,Rice,NA
22-05-13,BHUBANESHWAR,Rice,2000
22-05-13,CUTTACK,Rice,1920
22-05-13,SAMBALPUR,Rice,1870
22-05-13,ROURKELA,Rice,1800
22-05-13,KOLKATA,Rice,2200
22-05-13,SILIGURI,Rice,NA
22-05-13,PORT BLAIR,Rice,NA
22-05-13,ITANAGAR,Rice,1900
22-05-13,GUWAHATI,Rice,NA
22-05-13,SHILLONG,Rice,1800
22-05-13,AIZWAL,Rice,3000
22-05-13,DIMAPUR,Rice,NA
22-05-13,AGARTALA,Rice,1550
22-05-13,VIJAYWADA,Rice,2267
22-05-13,VISAKHAPATNAM,Rice,2310
22-05-13,BENGALURU,Rice,2900
22-05-13,DHARWAD,Rice,2500
22-05-13,T.PURAM,Rice,2900
22-05-13,ERNAKULAM,Rice,3800
22-05-13,KOZHIKODE,Rice,2700
22-05-13,PUDUCHERRY,Rice,2900
22-05-13,CHENNAI,Rice,2400
22-05-13,DINDIGUL,Rice,NA
22-05-13,THIRUCHIRAPALLI,Rice,2600
22-05-13,HYDERABAD,Rice,2400
23-05-13,CHANDIGARH,Rice,2800
23-05-13,DELHI,Rice,2300
23-05-13,HISAR,Rice,2200
23-05-13,KARNAL,Rice,1820
23-05-13,SHIMLA,Rice,3000
23-05-13,MANDI,Rice,NA
23-05-13,SRINAGAR,Rice,NA
23-05-13,JAMMU,Rice,2950
23-05-13,AMRITSAR,Rice,3125
23-05-13,LUDHIANA,Rice,2100
23-05-13,BATHINDA,Rice,2500
23-05-13,LUCKNOW,Rice,1850
23-05-13,KANPUR,Rice,1500
23-05-13,VARANASI,Rice,1500
23-05-13,AGRA,Rice,1900
23-05-13,DEHRADUN,Rice,1720
23-05-13,RAIPUR,Rice,2000
23-05-13,PANAJI,Rice,NA
23-05-13,AHMEDABAD,Rice,1700
23-05-13,RAJKOT,Rice,NA
23-05-13,BHOPAL,Rice,1900
23-05-13,INDORE,Rice,2275
23-05-13,GWALIOR,Rice,2600
23-05-13,JABALPUR,Rice,1600
23-05-13,MUMBAI,Rice,2250
23-05-13,NAGPUR,Rice,2272
23-05-13,JAIPUR,Rice,1850
23-05-13,JODHPUR,Rice,3550
23-05-13,KOTA,Rice,NA
23-05-13,PATNA,Rice,2600
23-05-13,BHAGALPUR,Rice,2400
23-05-13,RANCHI,Rice,NA
23-05-13,BHUBANESHWAR,Rice,2000
23-05-13,CUTTACK,Rice,1920
23-05-13,SAMBALPUR,Rice,1870
23-05-13,ROURKELA,Rice,1800
23-05-13,KOLKATA,Rice,2200
23-05-13,SILIGURI,Rice,1900
23-05-13,PORT BLAIR,Rice,NA
23-05-13,ITANAGAR,Rice,1900
23-05-13,GUWAHATI,Rice,NA
23-05-13,SHILLONG,Rice,1800
23-05-13,AIZWAL,Rice,3000
23-05-13,DIMAPUR,Rice,1720
23-05-13,AGARTALA,Rice,1550
23-05-13,VIJAYWADA,Rice,2267
23-05-13,VISAKHAPATNAM,Rice,2310
23-05-13,BENGALURU,Rice,2900
23-05-13,DHARWAD,Rice,2500
23-05-13,T.PURAM,Rice,2900
23-05-13,ERNAKULAM,Rice,3800
23-05-13,KOZHIKODE,Rice,2700
23-05-13,PUDUCHERRY,Rice,2900
23-05-13,CHENNAI,Rice,2400
23-05-13,DINDIGUL,Rice,NA
23-05-13,THIRUCHIRAPALLI,Rice,2600
23-05-13,HYDERABAD,Rice,2400
24-05-13,CHANDIGARH,Rice,2800
24-05-13,DELHI,Rice,2300
24-05-13,HISAR,Rice,2200
24-05-13,KARNAL,Rice,1830
24-05-13,SHIMLA,Rice,3000
24-05-13,MANDI,Rice,2615
24-05-13,SRINAGAR,Rice,NA
24-05-13,JAMMU,Rice,2950
24-05-13,AMRITSAR,Rice,3125
24-05-13,LUDHIANA,Rice,NA
24-05-13,BATHINDA,Rice,2500
24-05-13,LUCKNOW,Rice,NA
24-05-13,KANPUR,Rice,NA
24-05-13,VARANASI,Rice,NA
24-05-13,AGRA,Rice,NA
24-05-13,DEHRADUN,Rice,1740
24-05-13,RAIPUR,Rice,2000
24-05-13,PANAJI,Rice,NA
24-05-13,AHMEDABAD,Rice,1700
24-05-13,RAJKOT,Rice,NA
24-05-13,BHOPAL,Rice,1900
24-05-13,INDORE,Rice,2275
24-05-13,GWALIOR,Rice,2600
24-05-13,JABALPUR,Rice,NA
24-05-13,MUMBAI,Rice,2250
24-05-13,NAGPUR,Rice,2272
24-05-13,JAIPUR,Rice,1850
24-05-13,JODHPUR,Rice,3550
24-05-13,KOTA,Rice,NA
24-05-13,PATNA,Rice,2600
24-05-13,BHAGALPUR,Rice,2400
24-05-13,RANCHI,Rice,NA
24-05-13,BHUBANESHWAR,Rice,2000
24-05-13,CUTTACK,Rice,1920
24-05-13,SAMBALPUR,Rice,1870
24-05-13,ROURKELA,Rice,1800
24-05-13,KOLKATA,Rice,2200
24-05-13,SILIGURI,Rice,1900
24-05-13,PORT BLAIR,Rice,4600
24-05-13,ITANAGAR,Rice,1900
24-05-13,GUWAHATI,Rice,NA
24-05-13,SHILLONG,Rice,1800
24-05-13,AIZWAL,Rice,3000
24-05-13,DIMAPUR,Rice,1720
24-05-13,AGARTALA,Rice,1550
24-05-13,VIJAYWADA,Rice,2267
24-05-13,VISAKHAPATNAM,Rice,2310
24-05-13,BENGALURU,Rice,2900
24-05-13,DHARWAD,Rice,2500
24-05-13,T.PURAM,Rice,2900
24-05-13,ERNAKULAM,Rice,3800
24-05-13,KOZHIKODE,Rice,2700
24-05-13,PUDUCHERRY,Rice,2900
24-05-13,CHENNAI,Rice,2400
24-05-13,DINDIGUL,Rice,NA
24-05-13,THIRUCHIRAPALLI,Rice,2600
24-05-13,HYDERABAD,Rice,2400
27-05-13,CHANDIGARH,Rice,2800
27-05-13,DELHI,Rice,2400
27-05-13,HISAR,Rice,2200
27-05-13,KARNAL,Rice,1810
27-05-13,SHIMLA,Rice,3000
27-05-13,MANDI,Rice,2615
27-05-13,SRINAGAR,Rice,NA
27-05-13,JAMMU,Rice,2950
27-05-13,AMRITSAR,Rice,3125
27-05-13,LUDHIANA,Rice,2100
27-05-13,BATHINDA,Rice,NA
27-05-13,LUCKNOW,Rice,NA
27-05-13,KANPUR,Rice,NA
27-05-13,VARANASI,Rice,NA
27-05-13,AGRA,Rice,NA
27-05-13,DEHRADUN,Rice,1740
27-05-13,RAIPUR,Rice,2000
27-05-13,PANAJI,Rice,NA
27-05-13,AHMEDABAD,Rice,1700
27-05-13,RAJKOT,Rice,2250
27-05-13,BHOPAL,Rice,1900
27-05-13,INDORE,Rice,2275
27-05-13,GWALIOR,Rice,2600
27-05-13,JABALPUR,Rice,1600
27-05-13,MUMBAI,Rice,2250
27-05-13,NAGPUR,Rice,2272
27-05-13,JAIPUR,Rice,1900
27-05-13,JODHPUR,Rice,3550
27-05-13,KOTA,Rice,NA
27-05-13,PATNA,Rice,2600
27-05-13,BHAGALPUR,Rice,2400
27-05-13,RANCHI,Rice,NA
27-05-13,BHUBANESHWAR,Rice,2000
27-05-13,CUTTACK,Rice,1940
27-05-13,SAMBALPUR,Rice,1870
27-05-13,ROURKELA,Rice,1800
27-05-13,KOLKATA,Rice,2200
27-05-13,SILIGURI,Rice,1900
27-05-13,PORT BLAIR,Rice,NA
27-05-13,ITANAGAR,Rice,1900
27-05-13,GUWAHATI,Rice,NA
27-05-13,SHILLONG,Rice,1800
27-05-13,AIZWAL,Rice,3000
27-05-13,DIMAPUR,Rice,1720
27-05-13,AGARTALA,Rice,1550
27-05-13,VIJAYWADA,Rice,2267
27-05-13,VISAKHAPATNAM,Rice,2310
27-05-13,BENGALURU,Rice,2900
27-05-13,DHARWAD,Rice,2500
27-05-13,T.PURAM,Rice,2900
27-05-13,ERNAKULAM,Rice,3800
27-05-13,KOZHIKODE,Rice,2700
27-05-13,PUDUCHERRY,Rice,2900
27-05-13,CHENNAI,Rice,2400
27-05-13,DINDIGUL,Rice,NA
27-05-13,THIRUCHIRAPALLI,Rice,2600
27-05-13,HYDERABAD,Rice,2400
28-05-13,CHANDIGARH,Rice,2800
28-05-13,DELHI,Rice,2400
28-05-13,HISAR,Rice,2200
28-05-13,KARNAL,Rice,1850
28-05-13,SHIMLA,Rice,3000
28-05-13,MANDI,Rice,2615
28-05-13,SRINAGAR,Rice,NA
28-05-13,JAMMU,Rice,2950
28-05-13,AMRITSAR,Rice,3125
28-05-13,LUDHIANA,Rice,2100
28-05-13,BATHINDA,Rice,2500
28-05-13,LUCKNOW,Rice,1850
28-05-13,KANPUR,Rice,1500
28-05-13,VARANASI,Rice,1500
28-05-13,AGRA,Rice,1900
28-05-13,DEHRADUN,Rice,NA
28-05-13,RAIPUR,Rice,2000
28-05-13,PANAJI,Rice,NA
28-05-13,AHMEDABAD,Rice,1700
28-05-13,RAJKOT,Rice,2250
28-05-13,BHOPAL,Rice,1900
28-05-13,INDORE,Rice,2275
28-05-13,GWALIOR,Rice,2600
28-05-13,JABALPUR,Rice,1600
28-05-13,MUMBAI,Rice,2250
28-05-13,NAGPUR,Rice,2272
28-05-13,JAIPUR,Rice,1900
28-05-13,JODHPUR,Rice,3550
28-05-13,KOTA,Rice,NA
28-05-13,PATNA,Rice,2600
28-05-13,BHAGALPUR,Rice,2400
28-05-13,RANCHI,Rice,NA
28-05-13,BHUBANESHWAR,Rice,2000
28-05-13,CUTTACK,Rice,1940
28-05-13,SAMBALPUR,Rice,1870
28-05-13,ROURKELA,Rice,1800
28-05-13,KOLKATA,Rice,2200
28-05-13,SILIGURI,Rice,NA
28-05-13,PORT BLAIR,Rice,NA
28-05-13,ITANAGAR,Rice,1900
28-05-13,GUWAHATI,Rice,NA
28-05-13,SHILLONG,Rice,1800
28-05-13,AIZWAL,Rice,3000
28-05-13,DIMAPUR,Rice,1720
28-05-13,AGARTALA,Rice,1550
28-05-13,VIJAYWADA,Rice,2267
28-05-13,VISAKHAPATNAM,Rice,2310
28-05-13,BENGALURU,Rice,2900
28-05-13,DHARWAD,Rice,2500
28-05-13,T.PURAM,Rice,2900
28-05-13,ERNAKULAM,Rice,NA
28-05-13,KOZHIKODE,Rice,2700
28-05-13,PUDUCHERRY,Rice,2900
28-05-13,CHENNAI,Rice,2400
28-05-13,DINDIGUL,Rice,NA
28-05-13,THIRUCHIRAPALLI,Rice,2600
28-05-13,HYDERABAD,Rice,2400
29-05-13,CHANDIGARH,Rice,2800
29-05-13,DELHI,Rice,2400
29-05-13,HISAR,Rice,2200
29-05-13,KARNAL,Rice,1800
29-05-13,SHIMLA,Rice,3000
29-05-13,MANDI,Rice,2615
29-05-13,SRINAGAR,Rice,NA
29-05-13,JAMMU,Rice,2900
29-05-13,AMRITSAR,Rice,3125
29-05-13,LUDHIANA,Rice,NA
29-05-13,BATHINDA,Rice,2550
29-05-13,LUCKNOW,Rice,1850
29-05-13,KANPUR,Rice,1800
29-05-13,VARANASI,Rice,1500
29-05-13,AGRA,Rice,1900
29-05-13,DEHRADUN,Rice,1730
29-05-13,RAIPUR,Rice,2000
29-05-13,PANAJI,Rice,NA
29-05-13,AHMEDABAD,Rice,1700
29-05-13,RAJKOT,Rice,2250
29-05-13,BHOPAL,Rice,1900
29-05-13,INDORE,Rice,2275
29-05-13,GWALIOR,Rice,2600
29-05-13,JABALPUR,Rice,1600
29-05-13,MUMBAI,Rice,2250
29-05-13,NAGPUR,Rice,2272
29-05-13,JAIPUR,Rice,1900
29-05-13,JODHPUR,Rice,3550
29-05-13,KOTA,Rice,NA
29-05-13,PATNA,Rice,2600
29-05-13,BHAGALPUR,Rice,2200
29-05-13,RANCHI,Rice,NA
29-05-13,BHUBANESHWAR,Rice,2000
29-05-13,CUTTACK,Rice,1940
29-05-13,SAMBALPUR,Rice,1870
29-05-13,ROURKELA,Rice,1800
29-05-13,KOLKATA,Rice,2200
29-05-13,SILIGURI,Rice,1900
29-05-13,PORT BLAIR,Rice,NA
29-05-13,ITANAGAR,Rice,1900
29-05-13,GUWAHATI,Rice,NA
29-05-13,SHILLONG,Rice,1800
29-05-13,AIZWAL,Rice,3000
29-05-13,DIMAPUR,Rice,1800
29-05-13,AGARTALA,Rice,1550
29-05-13,VIJAYWADA,Rice,2267
29-05-13,VISAKHAPATNAM,Rice,2310
29-05-13,BENGALURU,Rice,2900
29-05-13,DHARWAD,Rice,2500
29-05-13,T.PURAM,Rice,2900
29-05-13,ERNAKULAM,Rice,3800
29-05-13,KOZHIKODE,Rice,2700
29-05-13,PUDUCHERRY,Rice,2900
29-05-13,CHENNAI,Rice,2400
29-05-13,DINDIGUL,Rice,NA
29-05-13,THIRUCHIRAPALLI,Rice,2600
29-05-13,HYDERABAD,Rice,2400
30-05-13,CHANDIGARH,Rice,2800
30-05-13,DELHI,Rice,2400
30-05-13,HISAR,Rice,2200
30-05-13,KARNAL,Rice,1800
30-05-13,SHIMLA,Rice,3000
30-05-13,MANDI,Rice,2615
30-05-13,SRINAGAR,Rice,NA
30-05-13,JAMMU,Rice,2900
30-05-13,AMRITSAR,Rice,3125
30-05-13,LUDHIANA,Rice,NA
30-05-13,BATHINDA,Rice,2500
30-05-13,LUCKNOW,Rice,1850
30-05-13,KANPUR,Rice,1800
30-05-13,VARANASI,Rice,1500
30-05-13,AGRA,Rice,1900
30-05-13,DEHRADUN,Rice,1730
30-05-13,RAIPUR,Rice,2000
30-05-13,PANAJI,Rice,NA
30-05-13,AHMEDABAD,Rice,1700
30-05-13,RAJKOT,Rice,2250
30-05-13,BHOPAL,Rice,1900
30-05-13,INDORE,Rice,2275
30-05-13,GWALIOR,Rice,2600
30-05-13,JABALPUR,Rice,1600
30-05-13,MUMBAI,Rice,2250
30-05-13,NAGPUR,Rice,2283
